price_usd,property_type,property_subtype,location_key,country,province,city,neighborhood,effective_area_sqm,covered_area_sqm,total_area_sqm,uncovered_area_sqm,bedrooms,bathrooms,total_rooms,toilets,bathroom_ratio,parking_spaces,has_parking,floor_number,floors_in_building,is_high_floor,age_years,expenses_usd,amenity_count,is_apartment,is_house,is_new_construction,is_under_construction,has_balcony,has_terrace,has_garden,has_patio,has_pool,has_elevator,has_security,has_storage_room,has_laundry_room,has_air_conditioning,has_heating,has_grill,pets_allowed
475000,Apartment,,"AR | Palermo | Capital Federal, Argentina,",AR,Palermo,"Capital Federal, Argentina,",,165,165,176,,3,2,5,1,0.67,1,1,5,,0,,533,19,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
169000,Apartment,,"AR | Palermo | Capital Federal, Argentina,",AR,Palermo,"Capital Federal, Argentina,",,54,54,,,1,1,3,,1.0,,0,4,,0,50,184,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
93000,Apartment,,"AR | Belgrano C | Belgrano, Capital Federal, Argentina,",AR,Belgrano C,"Belgrano, Capital Federal, Argentina,",,45,45,45,,1,1,2,,1.0,,0,,,0,60,67,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189000,Apartment,,"AR | Belgrano | Capital Federal, Argentina,",AR,Belgrano,"Capital Federal, Argentina,",,55,55,4,,1,1,2,,1.0,,0,6,,0,,,17,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0
280000,Apartment,,"AR | Belgrano | Capital Federal, Argentina,",AR,Belgrano,"Capital Federal, Argentina,",,75,75,,,2,1,3,1,0.5,,0,,,0,,,14,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0
350000,Apartment,,"AR | Belgrano | Capital Federal, Argentina,",AR,Belgrano,"Capital Federal, Argentina,",,125,125,,,3,3,4,,1.0,1,1,2,,0,,400,15,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0
254900,Apartment,,"AR | Belgrano | Capital Federal, Argentina, | Belgrano",AR,Belgrano,"Capital Federal, Argentina,",Belgrano,88,88,,,3,2,4,,0.67,,0,,,0,,190,18,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0
265000,Apartment,Duplex,"AR | Belgrano | Capital Federal, Argentina,",AR,Belgrano,"Capital Federal, Argentina,",,70,70,,,2,2,3,,1.0,1,1,,,0,,127,14,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0
138000,Apartment,,"AR | Belgrano | Capital Federal, Argentina,",AR,Belgrano,"Capital Federal, Argentina,",,36,36,36,,1,1,2,,1.0,1,1,1,,0,,200,9,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0
230000,Apartment,,"AR | Belgrano | Capital Federal, Argentina, | Belgrano",AR,Belgrano,"Capital Federal, Argentina,",Belgrano,82,82,,,2,1,3,,0.5,,0,5,,0,,200,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
157000,Apartment,,"AR | Belgrano | Capital Federal, Argentina, | Belgrano",AR,Belgrano,"Capital Federal, Argentina,",Belgrano,54,54,,,2,1,3,,0.5,,0,12,,1,,143,8,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
189000,Apartment,,"AR | Belgrano | Capital Federal, Argentina, | Belgrano",AR,Belgrano,"Capital Federal, Argentina,",Belgrano,53,53,,,0,1,1,,1.0,1,1,,,0,,,4,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
550000,Apartment,Semi-floor Apartment,"AR | Belgrano | Capital Federal, Argentina,",AR,Belgrano,"Capital Federal, Argentina,",,171,171,,,3,2,4,1,0.67,2,1,4,,0,,417,15,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0
107712,Apartment,Studio,"AR | Barrio Chino | Belgrano, Capital Federal, Argentina, | Venta - Belgrano",AR,Barrio Chino,"Belgrano, Capital Federal, Argentina,",Venta - Belgrano,30,30,,,0,1,1,,1.0,,0,4,,0,,,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
98000,Apartment,,"AR | Belgrano | Capital Federal, Argentina, | Venta Apto Crédito",AR,Belgrano,"Capital Federal, Argentina,",Venta Apto Crédito,31,31,34,,0,1,1,,1.0,,0,1,,0,7,,8,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
288000,Apartment,Semi-floor Apartment,"AR | Belgrano | Capital Federal, Argentina,",AR,Belgrano,"Capital Federal, Argentina,",,120,120,,,3,2,4,2,0.67,,0,,,0,,342,16,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0
220000,Apartment,,"AR | Belgrano | Capital Federal, Argentina, | Belgrano",AR,Belgrano,"Capital Federal, Argentina,",Belgrano,43,43,44,,1,1,2,,1.0,,0,,,0,,,7,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
139000,Apartment,,"AR | Belgrano R | Belgrano, Capital Federal, Argentina,",AR,Belgrano R,"Belgrano, Capital Federal, Argentina,",,59,59,,,2,1,3,1,0.5,,0,17,,1,,133,15,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
289900,Apartment,Semi-floor Apartment,"AR | Belgrano | Capital Federal, Argentina,",AR,Belgrano,"Capital Federal, Argentina,",,84,84,,,2,1,3,1,0.5,1,1,3,,0,,200,17,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0
1480000,Apartment,Duplex,"AR | Belgrano | Capital Federal, Argentina,",AR,Belgrano,"Capital Federal, Argentina,",,335,335,,,4,3,6,1,0.75,2,1,,,0,,1467,18,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0
120000,Apartment,,"AR | Caballito Norte | Caballito, Capital Federal, Argentina, | Caballito Norte",AR,Caballito Norte,"Caballito, Capital Federal, Argentina,",Caballito Norte,62,62,,,2,1,3,1,0.5,,0,,,0,,233,9,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
240000,Apartment,,"AR | Caballito | Capital Federal, Argentina,",AR,Caballito,"Capital Federal, Argentina,",,124,124,,,3,2,4,1,0.67,1,1,,,0,,433,13,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
350000,Apartment,,"AR | Caballito | Capital Federal, Argentina, | Venta Caballito",AR,Caballito,"Capital Federal, Argentina,",Venta Caballito,85,85,,,2,2,4,1,1.0,2,1,13,,1,,133,18,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0
169000,Apartment,,"AR | Caballito | Capital Federal, Argentina,",AR,Caballito,"Capital Federal, Argentina,",,126,126,,,3,2,4,1,0.67,,0,,,0,,369,6,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0
350000,Apartment,,"AR | Caballito | Capital Federal, Argentina, | Caballito",AR,Caballito,"Capital Federal, Argentina,",Caballito,117,117,,,3,1,4,1,0.33,1,1,1,,0,60,333,15,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
123000,Apartment,,"AR | Caballito | Capital Federal, Argentina,",AR,Caballito,"Capital Federal, Argentina,",,76,76,,,3,2,4,,0.67,,0,,,0,,93,8,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
107000,Apartment,Studio,"AR | Cid Campeador | Caballito, Capital Federal, Argentina, | Venta de 1 Ambiente en Caballito de 36 m²",AR,Cid Campeador,"Caballito, Capital Federal, Argentina,",Venta de 1 Ambiente en Caballito de 36 m²,36,36,,,0,1,1,,1.0,,0,,,0,,,10,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0
185000,Apartment,Duplex,"AR | Caballito | Capital Federal, Argentina, | Venta Duplex - 2 Ambientes - Amenities - Cochera - Caballito",AR,Caballito,"Capital Federal, Argentina,",Venta Duplex - 2 Ambientes - Amenities - Cochera - Caballito,56,56,,,1,1,2,1,1.0,1,1,,,0,,,15,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0
159000,Apartment,,"AR | Caballito | Capital Federal, Argentina, | Caballito - Balcón - Lavadero - Al Frente",AR,Caballito,"Capital Federal, Argentina,",Caballito - Balcón - Lavadero - Al Frente,85,85,,,3,1,4,1,0.33,,0,,,0,,57,10,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
135000,Apartment,,"AR | Caballito Norte | Caballito, Capital Federal, Argentina,",AR,Caballito Norte,"Caballito, Capital Federal, Argentina,",,43,43,,,1,1,2,,1.0,1,1,,,0,,107,12,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0
109000,Apartment,,"AR | Caballito | Capital Federal, Argentina, | Caballito",AR,Caballito,"Capital Federal, Argentina,",Caballito,45,45,,,1,1,2,1,1.0,,0,,,0,,117,10,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
439000,Apartment,,"AR | Parque Rivadavia | Caballito, Capital Federal, Argentina,",AR,Parque Rivadavia,"Caballito, Capital Federal, Argentina,",,199,199,,,3,3,5,1,1.0,1,1,4,,0,,,16,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0
159000,Apartment,Semi-floor Apartment,"AR | Caballito | Capital Federal, Argentina,",AR,Caballito,"Capital Federal, Argentina,",,71,71,,,2,2,4,1,1.0,,0,,,0,,,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
340000,Apartment,,"AR | Caballito | Capital Federal, Argentina,",AR,Caballito,"Capital Federal, Argentina,",,179,179,192,,4,2,5,2,0.5,1,1,,,0,,333,19,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0
139800,Apartment,,"AR | Caballito | Capital Federal, Argentina,",AR,Caballito,"Capital Federal, Argentina,",,43,43,50,,1,1,2,,1.0,1,1,,,0,,247,15,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0
185000,Apartment,Duplex,"AR | Caballito | Capital Federal, Argentina, | Duplex a Estrenar!",AR,Caballito,"Capital Federal, Argentina,",Duplex a Estrenar!,56,56,28,,2,2,2,1,1.0,,0,13,,1,,75,14,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0
84900,Apartment,Studio,"AR | Caballito Norte | Caballito, Capital Federal, Argentina,",AR,Caballito Norte,"Caballito, Capital Federal, Argentina,",,34,34,34,,0,1,1,,1.0,,0,4,,0,,0,16,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1
95000,Apartment,Studio,"AR | Caballito Sur | Caballito, Capital Federal, Argentina,",AR,Caballito Sur,"Caballito, Capital Federal, Argentina,",,39,39,39,,0,,,,,,0,,,0,,,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
440000,Apartment,Semi-floor Apartment,"AR | Caballito | Capital Federal, Argentina,",AR,Caballito,"Capital Federal, Argentina,",,107,107,,,3,2,4,1,0.67,1,1,3,,0,,,18,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0
375000,Apartment,,"AR | Recoleta | Capital Federal, Argentina,",AR,Recoleta,"Capital Federal, Argentina,",,153,153,,,4,3,5,1,0.75,1,1,,,0,,440,19,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
795000,Apartment,,"AR | Recoleta | Capital Federal, Argentina,",AR,Recoleta,"Capital Federal, Argentina,",,268,268,,,4,3,7,1,0.75,1,1,,,0,,533,21,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0
229000,Apartment,,"AR | Recoleta | Capital Federal, Argentina, | Recoleta",AR,Recoleta,"Capital Federal, Argentina,",Recoleta,70,70,77,,2,2,3,1,1.0,,0,6,,0,40,120,17,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
249000,Apartment,Semi-floor Apartment,"AR | Recoleta | Capital Federal, Argentina, | Recoleta",AR,Recoleta,"Capital Federal, Argentina,",Recoleta,86,86,,,3,2,4,1,0.67,,0,3,,0,,,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
380000,Apartment,,"AR | Recoleta | Capital Federal, Argentina, | Venta - 4 Ambientes con Dependencia en Recoleta Apto Credito",AR,Recoleta,"Capital Federal, Argentina,",Venta - 4 Ambientes con Dependencia en Recoleta Apto Credito,125,125,,,3,1,4,2,0.33,,0,,,0,,300,10,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
350000,Apartment,,"AR | Recoleta | Capital Federal, Argentina, | Venta de 4 Ambientes en Recoleta",AR,Recoleta,"Capital Federal, Argentina,",Venta de 4 Ambientes en Recoleta,156,156,,,3,3,4,1,1.0,,0,,,0,,352,15,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0
175000,Apartment,,"AR | Recoleta | Capital Federal, Argentina,",AR,Recoleta,"Capital Federal, Argentina,",,45,45,,,1,1,2,,1.0,,0,,,0,,,7,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
195000,Apartment,,"AR | Recoleta | Capital Federal, Argentina,",AR,Recoleta,"Capital Federal, Argentina,",,74,74,,,3,1,4,1,0.33,1,1,,,0,,266,14,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0
270000,Apartment,,"AR | Recoleta | Capital Federal, Argentina, | Venta Recoleta – Av Libertador Al 900",AR,Recoleta,"Capital Federal, Argentina,",Venta Recoleta – Av Libertador Al 900,108,108,,,2,1,3,1,0.5,,0,,,0,,,12,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
408800,Apartment,,"AR | Recoleta | Capital Federal, Argentina, | Venta Ubicado en Recoleta",AR,Recoleta,"Capital Federal, Argentina,",Venta Ubicado en Recoleta,179,179,7,,3,3,7,1,1.0,,0,6,,0,,433,8,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
64000,Apartment,Studio,"AR | Recoleta | Capital Federal, Argentina,",AR,Recoleta,"Capital Federal, Argentina,",,21,21,,,0,1,1,,1.0,,0,6,,0,,99,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
170000,Apartment,,"AR | Recoleta | Capital Federal, Argentina,",AR,Recoleta,"Capital Federal, Argentina,",,68,68,,,2,2,3,,1.0,,0,,,0,,153,11,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
305000,Apartment,,"AR | Recoleta | Capital Federal, Argentina,",AR,Recoleta,"Capital Federal, Argentina,",,112,112,118,,3,1,4,1,0.33,,0,,,0,,333,12,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0
150000,Apartment,,"AR | Recoleta | Capital Federal, Argentina, | Recoleta Luminoso",AR,Recoleta,"Capital Federal, Argentina,",Recoleta Luminoso,61,61,,,2,2,3,,1.0,,0,,,0,,230,10,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
610000,Apartment,,"AR | Recoleta | Capital Federal, Argentina, | Recoleta 3 Dorm",AR,Recoleta,"Capital Federal, Argentina,",Recoleta 3 Dorm,186,186,,,3,2,7,1,0.67,,0,,,0,,677,16,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
439000,Apartment,Duplex,"AR | Recoleta | Capital Federal, Argentina,",AR,Recoleta,"Capital Federal, Argentina,",,149,149,,,,3,4,1,3.0,1,1,10,,1,,,12,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
210000,Apartment,Duplex,"AR | Villa Crespo | Capital Federal, Argentina,",AR,Villa Crespo,"Capital Federal, Argentina,",,73,73,,,2,2,3,1,1.0,,0,,,0,,159,13,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0
165000,Apartment,,"AR | Villa Crespo | Capital Federal, Argentina,",AR,Villa Crespo,"Capital Federal, Argentina,",,75,75,77,,2,1,4,1,0.5,,0,2,,0,,173,5,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
169000,Apartment,,"AR | Villa Crespo | Capital Federal, Argentina, | Torre con Patio Full Amenities",AR,Villa Crespo,"Capital Federal, Argentina,",Torre con Patio Full Amenities,45,45,,,1,1,2,1,1.0,,0,32,,1,,173,17,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0
171111,Apartment,,"AR | Villa Crespo | Capital Federal, Argentina, | Venta de 3 Ambientes en Villa Crespo de 71 m² Entrega:2026",AR,Villa Crespo,"Capital Federal, Argentina,",Venta de 3 Ambientes en Villa Crespo de 71 m² Entrega:2026,71,71,,,2,2,3,,1.0,,0,,,0,,,14,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
149000,Apartment,,"AR | Villa Crespo | Capital Federal, Argentina, | Venta Ubicado en Villa Crespo",AR,Villa Crespo,"Capital Federal, Argentina,",Venta Ubicado en Villa Crespo,42,42,,,1,2,2,,2.0,,0,12,,1,,,8,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0
196000,Apartment,,"AR | Villa Crespo | Capital Federal, Argentina, | Venta Ubicado en Villa Crespo",AR,Villa Crespo,"Capital Federal, Argentina,",Venta Ubicado en Villa Crespo,67,67,71,,2,2,3,,1.0,,0,,,0,,,14,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
73900,Apartment,Studio,"AR | Villa Crespo | Capital Federal, Argentina, | Villa Crespo",AR,Villa Crespo,"Capital Federal, Argentina,",Villa Crespo,29,29,,,0,1,1,,1.0,,0,,,0,,,5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
79000,Apartment,,"AR | Villa Crespo | Capital Federal, Argentina, | Villa Crespo",AR,Villa Crespo,"Capital Federal, Argentina,",Villa Crespo,33,33,,,1,1,2,,1.0,,0,,,0,,63,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
180000,Apartment,,"AR | Villa Crespo | Capital Federal, Argentina, | Villa Crespo en Venta 2 Ambientes",AR,Villa Crespo,"Capital Federal, Argentina,",Villa Crespo en Venta 2 Ambientes,62,62,,,1,1,2,,1.0,,0,,,0,,,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
175000,Apartment,,"AR | Villa Crespo | Capital Federal, Argentina, | Villa Crespo Malabia 1137 Unidad 801",AR,Villa Crespo,"Capital Federal, Argentina,",Villa Crespo Malabia 1137 Unidad 801,39,39,,,1,1,2,,1.0,,0,9,,1,,,8,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
69900,Apartment,Studio,"AR | Villa Crespo | Capital Federal, Argentina, | Villa Crespo Monoambiente con Balcón Al Contra Frente",AR,Villa Crespo,"Capital Federal, Argentina,",Villa Crespo Monoambiente con Balcón Al Contra Frente,29,29,,,0,1,1,,1.0,,0,,,0,,120,8,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0
77000,Apartment,Studio,"AR | Villa Crespo | Capital Federal, Argentina,",AR,Villa Crespo,"Capital Federal, Argentina,",,40,40,40,,0,1,1,,1.0,,0,,,0,,59,4,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
131700,Apartment,,"AR | Villa Crespo | Capital Federal, Argentina,",AR,Villa Crespo,"Capital Federal, Argentina,",,43,43,,,1,1,2,1,1.0,,0,12,,1,,,15,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0
198000,Apartment,,"AR | Villa Crespo | Capital Federal, Argentina,",AR,Villa Crespo,"Capital Federal, Argentina,",,106,106,106,7,3,1,4,1,0.33,,0,12,,1,,160,14,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1
160000,Apartment,,"AR | Villa Crespo | Capital Federal, Argentina,",AR,Villa Crespo,"Capital Federal, Argentina,",,50,50,,,1,2,2,,2.0,,0,,,0,,140,14,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
89500,Apartment,,"AR | Villa Crespo | Capital Federal, Argentina,",AR,Villa Crespo,"Capital Federal, Argentina,",,44,44,,,2,1,3,,0.5,,0,4,,0,,177,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
169000,Apartment,,"AR | Villa Crespo | Capital Federal, Argentina,",AR,Villa Crespo,"Capital Federal, Argentina,",,61,61,71,,2,2,3,,1.0,,0,,,0,,94,10,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
115000,Apartment,,"AR | Almagro | Capital Federal, Argentina,",AR,Almagro,"Capital Federal, Argentina,",,49,49,,,2,1,3,,0.5,,0,,,0,,140,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
85000,Apartment,,"AR | Almagro | Capital Federal, Argentina,",AR,Almagro,"Capital Federal, Argentina,",,42,42,,,1,1,2,,1.0,,0,,,0,,,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125000,Apartment,,"AR | Almagro Norte | Almagro, Capital Federal, Argentina,",AR,Almagro Norte,"Almagro, Capital Federal, Argentina,",,56,56,,,2,1,3,,0.5,,0,,,0,,,8,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
130000,Apartment,,"AR | Almagro | Capital Federal, Argentina,",AR,Almagro,"Capital Federal, Argentina,",,45,45,,,1,1,2,,1.0,,0,,,0,,100,3,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
162000,Apartment,,"AR | Almagro | Capital Federal, Argentina,",AR,Almagro,"Capital Federal, Argentina,",,46,46,,,1,1,2,1,1.0,,0,19,,1,,180,11,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0
394000,Apartment,Duplex,"AR | Almagro Norte | Almagro, Capital Federal, Argentina,",AR,Almagro Norte,"Almagro, Capital Federal, Argentina,",,,,,,3,2,4,1,0.67,,0,8,,0,,667,15,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0
75000,Apartment,Studio,"AR | Almagro | Capital Federal, Argentina, | Almagro",AR,Almagro,"Capital Federal, Argentina,",Almagro,32,32,,,0,1,1,,1.0,,0,,,0,,97,7,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
127714,Apartment,,"AR | Almagro | Capital Federal, Argentina, | Almagro",AR,Almagro,"Capital Federal, Argentina,",Almagro,41,41,,,1,1,2,1,1.0,,0,,,0,,,11,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0
140000,Apartment,,"AR | Almagro | Capital Federal, Argentina, | Almagro",AR,Almagro,"Capital Federal, Argentina,",Almagro,66,66,,,3,2,4,,0.67,,0,,,0,,216,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
198000,Apartment,,"AR | Almagro | Capital Federal, Argentina,",AR,Almagro,"Capital Federal, Argentina,",,44,44,,,1,1,2,,1.0,1,1,24,,1,,267,23,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0
129000,Apartment,,"AR | Almagro | Capital Federal, Argentina,",AR,Almagro,"Capital Federal, Argentina,",,50,50,,,1,2,2,,2.0,,0,9,,1,,,11,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0
400000,Apartment,Semi-floor Apartment,"AR | Almagro | Capital Federal, Argentina, | Lezica Plaza",AR,Almagro,"Capital Federal, Argentina,",Lezica Plaza,169,169,,,3,2,4,,0.67,2,1,4,,0,,,19,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0
198000,Apartment,,"AR | Almagro | Capital Federal, Argentina,",AR,Almagro,"Capital Federal, Argentina,",,52,52,,,2,1,3,,0.5,,0,,,0,,167,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
140000,Apartment,,"AR | Almagro | Capital Federal, Argentina, | Almagro",AR,Almagro,"Capital Federal, Argentina,",Almagro,51,51,51,,3,1,3,,0.33,,0,,,0,,137,9,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
195000,Apartment,,"AR | Almagro | Capital Federal, Argentina,",AR,Almagro,"Capital Federal, Argentina,",,94,94,95,,3,2,4,,0.67,,0,4,,0,,273,11,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
199500,Apartment,,"AR | Almagro | Capital Federal, Argentina,",AR,Almagro,"Capital Federal, Argentina,",,96,96,,,3,2,4,,0.67,1,1,,,0,,200,6,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
65000,Apartment,Studio,"AR | Almagro | Capital Federal, Argentina,",AR,Almagro,"Capital Federal, Argentina,",,29,29,29,,0,1,1,,1.0,,0,,,0,,107,5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
145000,Apartment,Studio,"AR | Almagro | Capital Federal, Argentina,",AR,Almagro,"Capital Federal, Argentina,",,35,35,,,0,1,1,,1.0,1,1,2,,0,,93,13,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0
119000,Apartment,,"AR | Almagro | Capital Federal, Argentina,",AR,Almagro,"Capital Federal, Argentina,",,68,68,,,2,1,3,,0.5,,0,6,,0,,133,6,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
220000,Apartment,,"AR | Almagro | Capital Federal, Argentina,",AR,Almagro,"Capital Federal, Argentina,",,80,80,80,,3,2,4,,0.67,,0,,,0,,206,8,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
348000,Apartment,Semi-floor Apartment,"AR | Núñez | Capital Federal, Argentina,",AR,Núñez,"Capital Federal, Argentina,",,91,91,,,3,2,4,1,0.67,,0,,,0,,93,14,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0
595000,Apartment,,"AR | Núñez | Capital Federal, Argentina, | Nuñez",AR,Núñez,"Capital Federal, Argentina,",Nuñez,150,150,150,,3,2,4,1,0.67,1,1,,,0,,800,18,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0
1600000,Apartment,,"AR | Núñez | Capital Federal, Argentina,",AR,Núñez,"Capital Federal, Argentina,",,210,210,210,,3,3,4,1,1.0,,0,,,0,,976,18,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
135000,Apartment,,"AR | Núñez | Capital Federal, Argentina,",AR,Núñez,"Capital Federal, Argentina,",,32,32,,,1,1,2,,1.0,,0,,,0,,,10,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0
94000,Apartment,,"AR | Núñez | Capital Federal, Argentina, | Nuñez",AR,Núñez,"Capital Federal, Argentina,",Nuñez,23,23,,,0,1,1,,1.0,,0,,,0,,,11,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
180000,Apartment,Duplex,"AR | Núñez | Capital Federal, Argentina,",AR,Núñez,"Capital Federal, Argentina,",,60,60,66,,1,1,2,,1.0,,0,,,0,,,11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
215000,Apartment,,"AR | Núñez | Capital Federal, Argentina, | Nuñez",AR,Núñez,"Capital Federal, Argentina,",Nuñez,53,53,,,1,1,2,,1.0,,0,,,0,,,8,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
89900,Apartment,Studio,"AR | Núñez | Capital Federal, Argentina, | Nuñez",AR,Núñez,"Capital Federal, Argentina,",Nuñez,29,29,,,0,1,1,,1.0,,0,14,,1,,,7,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
760000,Apartment,,"AR | Núñez | Capital Federal, Argentina, | Nuñez",AR,Núñez,"Capital Federal, Argentina,",Nuñez,111,111,,,2,2,3,1,1.0,1,1,20,,1,,667,18,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0
480000,Apartment,,"AR | Núñez | Capital Federal, Argentina, | Venta 4 Ambientes de 150 m con Amenities a Estrenar en Nuñez",AR,Núñez,"Capital Federal, Argentina,",Venta 4 Ambientes de 150 m con Amenities a Estrenar en Nuñez,128,128,,,3,2,4,1,0.67,1,1,,,0,,,17,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0
280000,Apartment,,"AR | Núñez | Capital Federal, Argentina,",AR,Núñez,"Capital Federal, Argentina,",,107,107,,,3,2,4,,0.67,1,1,,,0,,76,11,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
